timeProcessed,filename,score
firstIgnore,12326-10-2022_03:53:12,./image/26-10-2022_03:53:07.png,0
26-10-2022_04:06:10,./image/26-10-2022_04:06:01.png,0
26-10-2022_04:06:21,./image/26-10-2022_04:06:16.png,0
26-10-2022_04:06:51,./image/26-10-2022_04:06:46.png,0
26-10-2022_04:06:56,./image/26-10-2022_04:06:52.png,0
26-10-2022_04:07:03,./image/26-10-2022_04:06:58.png,0
26-10-2022_04:07:08,./image/26-10-2022_04:06:59.png,0
26-10-2022_04:07:14,./image/26-10-2022_04:07:01.png,0
26-10-2022_04:07:20,./image/26-10-2022_04:07:02.png,0
26-10-2022_04:07:27,./image/26-10-2022_04:07:04.png,0
26-10-2022_04:07:41,./image/26-10-2022_04:07:36.png,0
26-10-2022_04:07:46,./image/26-10-2022_04:07:38.png,0
26-10-2022_04:07:53,./image/26-10-2022_04:07:48.png,0
26-10-2022_04:07:59,./image/26-10-2022_04:07:49.png,0
26-10-2022_04:08:06,./image/26-10-2022_04:07:55.png,0
26-10-2022_04:08:12,./image/26-10-2022_04:07:56.png,0
26-10-2022_04:08:26,./image/26-10-2022_04:08:21.png,0
26-10-2022_04:08:33,./image/26-10-2022_04:08:27.png,0
26-10-2022_04:08:39,./image/26-10-2022_04:08:34.png,0
26-10-2022_04:08:49,./image/26-10-2022_04:08:44.png,0
26-10-2022_04:08:55,./image/26-10-2022_04:08:46.png,0
26-10-2022_04:09:01,./image/26-10-2022_04:08:47.png,0
26-10-2022_04:09:10,./image/26-10-2022_04:09:05.png,0
26-10-2022_04:09:16,./image/26-10-2022_04:09:06.png,0
26-10-2022_04:09:22,./image/26-10-2022_04:09:07.png,0
26-10-2022_04:09:29,./image/26-10-2022_04:09:09.png,0
26-10-2022_04:09:35,./image/26-10-2022_04:09:10.png,0
26-10-2022_04:09:42,./image/26-10-2022_04:09:12.png,0
26-10-2022_04:09:48,./image/26-10-2022_04:09:13.png,0
26-10-2022_04:09:56,./image/26-10-2022_04:09:34.png,0
26-10-2022_04:10:11,./image/26-10-2022_04:10:06.png,0
26-10-2022_04:10:22,./image/26-10-2022_04:10:17.png,0
26-10-2022_04:10:32,./image/26-10-2022_04:10:27.png,0
26-10-2022_04:10:38,./image/26-10-2022_04:10:29.png,0
26-10-2022_04:10:49,./image/26-10-2022_04:10:44.png,0
26-10-2022_04:11:05,./image/26-10-2022_04:11:00.png,0
26-10-2022_04:11:10,./image/26-10-2022_04:11:02.png,0
26-10-2022_04:11:16,./image/26-10-2022_04:11:03.png,0
26-10-2022_04:11:22,./image/26-10-2022_04:11:04.png,0
26-10-2022_04:11:29,./image/26-10-2022_04:11:06.png,0
26-10-2022_04:11:48,./image/26-10-2022_04:11:43.png,0
26-10-2022_04:11:53,./image/26-10-2022_04:11:44.png,0.675744891166687
26-10-2022_04:12:09,./image/26-10-2022_04:12:04.png,0.675744891166687
26-10-2022_04:12:21,./image/26-10-2022_04:12:17.png,0.675744891166687
26-10-2022_04:12:26,./image/26-10-2022_04:12:18.png,0.6014558970928192
26-10-2022_04:12:38,./image/26-10-2022_04:12:33.png,0.6014558970928192
26-10-2022_04:12:43,./image/26-10-2022_04:12:35.png,0.6958457827568054
26-10-2022_04:12:50,./image/26-10-2022_04:12:45.png,0.6958457827568054
26-10-2022_04:12:57,./image/26-10-2022_04:12:46.png,0.626497745513916
26-10-2022_04:13:03,./image/26-10-2022_04:12:48.png,0.6539781093597412
26-10-2022_04:13:11,./image/26-10-2022_04:13:05.png,0.6539781093597412
26-10-2022_04:13:30,./image/26-10-2022_04:13:26.png,0.6539781093597412
26-10-2022_04:13:42,./image/26-10-2022_04:13:37.png,0.6539781093597412
26-10-2022_04:13:47,./image/26-10-2022_04:13:38.png,0.5685780644416809
26-10-2022_04:13:55,./image/26-10-2022_04:13:50.png,0.5685780644416809
26-10-2022_04:14:01,./image/26-10-2022_04:13:52.png,0.526912584900856
26-10-2022_04:14:31,./image/26-10-2022_04:14:26.png,0.6354753226041794
26-10-2022_04:14:52,./image/26-10-2022_04:14:47.png,0.6354753226041794
26-10-2022_04:14:56,./image/26-10-2022_04:14:48.png,0
26-10-2022_04:15:05,./image/26-10-2022_04:15:00.png,0
26-10-2022_04:15:10,./image/26-10-2022_04:15:01.png,0
26-10-2022_04:15:17,./image/26-10-2022_04:15:11.png,0
26-10-2022_04:15:51,./image/26-10-2022_04:15:46.png,0
26-10-2022_04:15:55,./image/26-10-2022_04:15:47.png,0
26-10-2022_04:16:11,./image/26-10-2022_04:16:06.png,0
26-10-2022_04:16:16,./image/26-10-2022_04:16:08.png,0
26-10-2022_04:16:21,./image/26-10-2022_04:16:13.png,0
26-10-2022_04:16:37,./image/26-10-2022_04:16:32.png,0
26-10-2022_04:16:41,./image/26-10-2022_04:16:33.png,0
26-10-2022_04:16:50,./image/26-10-2022_04:16:45.png,0
26-10-2022_04:17:06,./image/26-10-2022_04:17:01.png,0
26-10-2022_04:17:11,./image/26-10-2022_04:17:03.png,0
26-10-2022_04:17:16,./image/26-10-2022_04:17:04.png,0
26-10-2022_04:17:24,./image/26-10-2022_04:17:20.png,0
26-10-2022_04:17:30,./image/26-10-2022_04:17:21.png,0
26-10-2022_04:17:36,./image/26-10-2022_04:17:22.png,0
26-10-2022_04:17:44,./image/26-10-2022_04:17:39.png,0
26-10-2022_04:17:50,./image/26-10-2022_04:17:40.png,0
26-10-2022_04:17:59,./image/26-10-2022_04:17:54.png,0
26-10-2022_04:18:05,./image/26-10-2022_04:17:55.png,0
26-10-2022_04:18:13,./image/26-10-2022_04:18:08.png,0
26-10-2022_04:18:21,./image/26-10-2022_04:18:15.png,0
26-10-2022_04:18:26,./image/26-10-2022_04:18:17.png,0
26-10-2022_04:18:33,./image/26-10-2022_04:18:18.png,0
26-10-2022_04:18:39,./image/26-10-2022_04:18:19.png,0
26-10-2022_04:18:54,./image/26-10-2022_04:18:49.png,0
26-10-2022_04:19:04,./image/26-10-2022_04:18:59.png,0
26-10-2022_04:19:16,./image/26-10-2022_04:19:12.png,0
26-10-2022_04:19:22,./image/26-10-2022_04:19:17.png,0
26-10-2022_04:19:29,./image/26-10-2022_04:19:24.png,0
26-10-2022_04:19:44,./image/26-10-2022_04:19:39.png,0
26-10-2022_04:19:49,./image/26-10-2022_04:19:41.png,0
26-10-2022_04:19:55,./image/26-10-2022_04:19:42.png,0
26-10-2022_04:20:26,./image/26-10-2022_04:20:21.png,0
26-10-2022_04:20:41,./image/26-10-2022_04:20:36.png,0
26-10-2022_04:20:46,./image/26-10-2022_04:20:38.png,0
26-10-2022_04:20:51,./image/26-10-2022_04:20:45.png,0
26-10-2022_04:20:58,./image/26-10-2022_04:20:53.png,0
26-10-2022_04:21:04,./image/26-10-2022_04:20:54.png,0
26-10-2022_04:21:18,./image/26-10-2022_04:21:13.png,0
26-10-2022_04:21:27,./image/26-10-2022_04:21:22.png,0
26-10-2022_04:21:32,./image/26-10-2022_04:21:24.png,0
26-10-2022_04:21:41,./image/26-10-2022_04:21:37.png,0
26-10-2022_04:21:47,./image/26-10-2022_04:21:38.png,0
26-10-2022_04:21:53,./image/26-10-2022_04:21:39.png,0
26-10-2022_04:21:59,./image/26-10-2022_04:21:44.png,0
26-10-2022_04:22:06,./image/26-10-2022_04:21:45.png,0
26-10-2022_04:22:12,./image/26-10-2022_04:21:46.png,0
26-10-2022_04:22:19,./image/26-10-2022_04:22:14.png,0
26-10-2022_04:22:26,./image/26-10-2022_04:22:20.png,0
26-10-2022_04:22:33,./image/26-10-2022_04:22:22.png,0
26-10-2022_04:22:39,./image/26-10-2022_04:22:23.png,0
26-10-2022_04:22:46,./image/26-10-2022_04:22:24.png,0
26-10-2022_04:22:52,./image/26-10-2022_04:22:26.png,0
26-10-2022_04:23:01,./image/26-10-2022_04:22:56.png,0
26-10-2022_04:23:16,./image/26-10-2022_04:23:12.png,0
26-10-2022_04:23:22,./image/26-10-2022_04:23:13.png,0
26-10-2022_04:23:33,./image/26-10-2022_04:23:29.png,0
26-10-2022_04:23:39,./image/26-10-2022_04:23:30.png,0
26-10-2022_04:23:45,./image/26-10-2022_04:23:31.png,0
26-10-2022_04:23:51,./image/26-10-2022_04:23:33.png,0
26-10-2022_04:23:58,./image/26-10-2022_04:23:34.png,0
26-10-2022_04:24:04,./image/26-10-2022_04:23:35.png,0
26-10-2022_04:24:38,./image/26-10-2022_04:24:34.png,0
26-10-2022_04:24:55,./image/26-10-2022_04:24:50.png,0
26-10-2022_04:25:06,./image/26-10-2022_04:25:01.png,0
26-10-2022_04:25:11,./image/26-10-2022_04:25:03.png,0
26-10-2022_04:25:19,./image/26-10-2022_04:25:14.png,0
26-10-2022_04:25:35,./image/26-10-2022_04:25:30.png,0
26-10-2022_04:25:47,./image/26-10-2022_04:25:43.png,0
26-10-2022_04:25:52,./image/26-10-2022_04:25:44.png,0
26-10-2022_04:25:58,./image/26-10-2022_04:25:45.png,0
26-10-2022_04:26:04,./image/26-10-2022_04:25:47.png,0
26-10-2022_04:26:10,./image/26-10-2022_04:25:48.png,0
26-10-2022_04:26:19,./image/26-10-2022_04:26:14.png,0
26-10-2022_04:26:25,./image/26-10-2022_04:26:15.png,0
26-10-2022_04:26:31,./image/26-10-2022_04:26:16.png,0
26-10-2022_04:26:37,./image/26-10-2022_04:26:18.png,0
26-10-2022_04:26:45,./image/26-10-2022_04:26:40.png,0
26-10-2022_04:26:54,./image/26-10-2022_04:26:49.png,0
26-10-2022_04:27:00,./image/26-10-2022_04:26:50.png,0
26-10-2022_04:27:15,./image/26-10-2022_04:27:10.png,0
26-10-2022_04:27:21,./image/26-10-2022_04:27:12.png,0
26-10-2022_04:27:38,./image/26-10-2022_04:27:33.png,0
26-10-2022_04:27:43,./image/26-10-2022_04:27:35.png,0
26-10-2022_04:27:49,./image/26-10-2022_04:27:36.png,0
26-10-2022_04:27:55,./image/26-10-2022_04:27:37.png,0
26-10-2022_04:28:02,./image/26-10-2022_04:27:39.png,0
26-10-2022_04:28:08,./image/26-10-2022_04:27:40.png,0
26-10-2022_04:28:16,./image/26-10-2022_04:28:07.png,0
26-10-2022_04:28:35,./image/26-10-2022_04:28:30.png,0
26-10-2022_04:28:40,./image/26-10-2022_04:28:32.png,0
26-10-2022_04:28:46,./image/26-10-2022_04:28:41.png,0
26-10-2022_04:28:53,./image/26-10-2022_04:28:42.png,0
26-10-2022_04:29:11,./image/26-10-2022_04:29:07.png,0
26-10-2022_04:29:23,./image/26-10-2022_04:29:18.png,0
26-10-2022_04:29:28,./image/26-10-2022_04:29:19.png,0
26-10-2022_04:29:34,./image/26-10-2022_04:29:21.png,0
26-10-2022_04:29:45,./image/26-10-2022_04:29:40.png,0
26-10-2022_04:29:51,./image/26-10-2022_04:29:42.png,0
26-10-2022_04:29:57,./image/26-10-2022_04:29:43.png,0
26-10-2022_04:30:03,./image/26-10-2022_04:29:45.png,0
26-10-2022_04:30:09,./image/26-10-2022_04:29:46.png,0
26-10-2022_04:30:19,./image/26-10-2022_04:30:14.png,0
26-10-2022_04:30:28,./image/26-10-2022_04:30:23.png,0
26-10-2022_04:30:35,./image/26-10-2022_04:30:30.png,0
26-10-2022_04:30:44,./image/26-10-2022_04:30:39.png,0
26-10-2022_04:31:00,./image/26-10-2022_04:30:55.png,0
26-10-2022_04:31:06,./image/26-10-2022_04:30:57.png,0
26-10-2022_04:31:11,./image/26-10-2022_04:30:58.png,0
26-10-2022_04:31:18,./image/26-10-2022_04:30:59.png,0
26-10-2022_04:31:24,./image/26-10-2022_04:31:01.png,0
26-10-2022_04:31:31,./image/26-10-2022_04:31:02.png,0
26-10-2022_04:31:37,./image/26-10-2022_04:31:03.png,0
26-10-2022_04:31:45,./image/26-10-2022_04:31:26.png,0
26-10-2022_04:31:57,./image/26-10-2022_04:31:52.png,0
26-10-2022_04:32:07,./image/26-10-2022_04:32:02.png,0
26-10-2022_04:32:17,./image/26-10-2022_04:32:12.png,0
26-10-2022_04:32:23,./image/26-10-2022_04:32:14.png,0
26-10-2022_04:32:29,./image/26-10-2022_04:32:20.png,0
26-10-2022_04:32:43,./image/26-10-2022_04:32:38.png,0
26-10-2022_04:32:49,./image/26-10-2022_04:32:40.png,0
26-10-2022_04:32:57,./image/26-10-2022_04:32:52.png,0
26-10-2022_04:33:21,./image/26-10-2022_04:33:17.png,0
26-10-2022_04:33:50,./image/26-10-2022_04:33:45.png,0
26-10-2022_04:34:15,./image/26-10-2022_04:34:10.png,0
26-10-2022_04:34:28,./image/26-10-2022_04:34:23.png,0
26-10-2022_04:34:34,./image/26-10-2022_04:34:30.png,0
26-10-2022_04:34:54,./image/26-10-2022_04:34:50.png,0
26-10-2022_04:35:16,./image/26-10-2022_04:35:11.png,0
26-10-2022_04:35:28,./image/26-10-2022_04:35:24.png,0
26-10-2022_04:35:33,./image/26-10-2022_04:35:25.png,0
26-10-2022_04:35:38,./image/26-10-2022_04:35:26.png,0
26-10-2022_04:35:44,./image/26-10-2022_04:35:28.png,0
26-10-2022_04:35:50,./image/26-10-2022_04:35:29.png,0
26-10-2022_04:35:56,./image/26-10-2022_04:35:31.png,0.683850109577179
26-10-2022_04:36:07,./image/26-10-2022_04:36:03.png,0.683850109577179
26-10-2022_04:36:15,./image/26-10-2022_04:36:11.png,0.683850109577179
26-10-2022_04:36:22,./image/26-10-2022_04:36:17.png,0
26-10-2022_04:36:30,./image/26-10-2022_04:36:18.png,0
26-10-2022_04:36:38,./image/26-10-2022_04:36:20.png,0
26-10-2022_04:36:56,./image/26-10-2022_04:36:45.png,0
26-10-2022_04:37:04,./image/26-10-2022_04:36:46.png,0
26-10-2022_04:37:11,./image/26-10-2022_04:36:48.png,0
26-10-2022_04:37:52,./image/26-10-2022_04:37:47.png,0
26-10-2022_04:37:57,./image/26-10-2022_04:37:53.png,0
26-10-2022_04:38:10,./image/26-10-2022_04:38:05.png,0
26-10-2022_04:38:15,./image/26-10-2022_04:38:07.png,0
26-10-2022_04:38:24,./image/26-10-2022_04:38:19.png,0
26-10-2022_04:38:29,./image/26-10-2022_04:38:23.png,0
26-10-2022_04:38:35,./image/26-10-2022_04:38:24.png,0
26-10-2022_04:38:42,./image/26-10-2022_04:38:28.png,0
26-10-2022_04:38:48,./image/26-10-2022_04:38:30.png,0
26-10-2022_04:38:55,./image/26-10-2022_04:38:31.png,0
26-10-2022_04:39:01,./image/26-10-2022_04:38:32.png,0
26-10-2022_04:39:09,./image/26-10-2022_04:38:55.png,0
26-10-2022_04:39:15,./image/26-10-2022_04:39:00.png,0
26-10-2022_04:39:22,./image/26-10-2022_04:39:02.png,0
26-10-2022_04:39:35,./image/26-10-2022_04:39:31.png,0
26-10-2022_04:39:41,./image/26-10-2022_04:39:32.png,0
26-10-2022_04:39:49,./image/26-10-2022_04:39:44.png,0
26-10-2022_04:39:56,./image/26-10-2022_04:39:45.png,0
26-10-2022_04:40:02,./image/26-10-2022_04:39:47.png,0
26-10-2022_04:40:09,./image/26-10-2022_04:39:48.png,0
26-10-2022_04:40:15,./image/26-10-2022_04:39:50.png,0
26-10-2022_04:40:34,./image/26-10-2022_04:40:29.png,0
26-10-2022_04:40:46,./image/26-10-2022_04:40:41.png,0
26-10-2022_04:40:52,./image/26-10-2022_04:40:43.png,0
26-10-2022_04:40:58,./image/26-10-2022_04:40:44.png,0
26-10-2022_04:41:04,./image/26-10-2022_04:40:45.png,0
26-10-2022_04:41:12,./image/26-10-2022_04:41:07.png,0
26-10-2022_04:41:24,./image/26-10-2022_04:41:19.png,0
26-10-2022_04:41:30,./image/26-10-2022_04:41:21.png,0
26-10-2022_04:41:39,./image/26-10-2022_04:41:33.png,0
26-10-2022_04:41:45,./image/26-10-2022_04:41:35.png,0
26-10-2022_04:41:52,./image/26-10-2022_04:41:36.png,0
26-10-2022_04:41:59,./image/26-10-2022_04:41:54.png,0
26-10-2022_04:42:12,./image/26-10-2022_04:42:07.png,0
26-10-2022_04:42:21,./image/26-10-2022_04:42:16.png,0
26-10-2022_04:42:27,./image/26-10-2022_04:42:17.png,0
26-10-2022_04:42:54,./image/26-10-2022_04:42:49.png,0
26-10-2022_04:42:59,./image/26-10-2022_04:42:51.png,0
26-10-2022_04:43:05,./image/26-10-2022_04:42:52.png,0
26-10-2022_04:43:15,./image/26-10-2022_04:43:11.png,0
26-10-2022_04:43:21,./image/26-10-2022_04:43:14.png,0
26-10-2022_04:43:39,./image/26-10-2022_04:43:34.png,0
26-10-2022_04:43:44,./image/26-10-2022_04:43:35.png,0
26-10-2022_04:43:50,./image/26-10-2022_04:43:37.png,0
26-10-2022_04:43:56,./image/26-10-2022_04:43:38.png,0
26-10-2022_04:44:03,./image/26-10-2022_04:43:39.png,0
26-10-2022_04:44:10,./image/26-10-2022_04:43:41.png,0
26-10-2022_04:44:16,./image/26-10-2022_04:43:42.png,0
26-10-2022_04:44:28,./image/26-10-2022_04:44:23.png,0
26-10-2022_04:44:35,./image/26-10-2022_04:44:29.png,0
26-10-2022_04:44:49,./image/26-10-2022_04:44:44.png,0
26-10-2022_04:45:09,./image/26-10-2022_04:45:05.png,0
26-10-2022_04:45:15,./image/26-10-2022_04:45:06.png,0
26-10-2022_04:45:21,./image/26-10-2022_04:45:08.png,0
26-10-2022_04:45:29,./image/26-10-2022_04:45:23.png,0
26-10-2022_04:45:35,./image/26-10-2022_04:45:25.png,0
26-10-2022_04:45:41,./image/26-10-2022_04:45:26.png,0
26-10-2022_04:45:48,./image/26-10-2022_04:45:27.png,0
26-10-2022_04:45:54,./image/26-10-2022_04:45:29.png,0
26-10-2022_04:46:01,./image/26-10-2022_04:45:30.png,0
26-10-2022_04:46:07,./image/26-10-2022_04:45:32.png,0
26-10-2022_04:46:26,./image/26-10-2022_04:46:21.png,0
26-10-2022_04:46:31,./image/26-10-2022_04:46:22.png,0
26-10-2022_04:46:43,./image/26-10-2022_04:46:38.png,0
26-10-2022_04:46:49,./image/26-10-2022_04:46:39.png,0
26-10-2022_04:46:55,./image/26-10-2022_04:46:41.png,0
26-10-2022_04:47:01,./image/26-10-2022_04:46:42.png,0
26-10-2022_04:47:08,./image/26-10-2022_04:46:43.png,0
26-10-2022_04:47:25,./image/26-10-2022_04:47:20.png,0
26-10-2022_04:47:30,./image/26-10-2022_04:47:24.png,0
26-10-2022_04:47:37,./image/26-10-2022_04:47:25.png,0
26-10-2022_04:47:43,./image/26-10-2022_04:47:26.png,0
26-10-2022_04:47:50,./image/26-10-2022_04:47:28.png,0
26-10-2022_04:47:57,./image/26-10-2022_04:47:29.png,0
26-10-2022_04:48:03,./image/26-10-2022_04:47:31.png,0
26-10-2022_04:48:10,./image/26-10-2022_04:47:32.png,0
26-10-2022_04:48:21,./image/26-10-2022_04:48:16.png,0
26-10-2022_04:48:28,./image/26-10-2022_04:48:22.png,0
26-10-2022_04:48:45,./image/26-10-2022_04:48:41.png,0
26-10-2022_04:49:05,./image/26-10-2022_04:49:01.png,0
26-10-2022_04:49:18,./image/26-10-2022_04:49:13.png,0
26-10-2022_04:49:43,./image/26-10-2022_04:49:38.png,0
26-10-2022_04:49:52,./image/26-10-2022_04:49:47.png,0
26-10-2022_04:50:01,./image/26-10-2022_04:49:56.png,0
26-10-2022_04:50:13,./image/26-10-2022_04:50:09.png,0
26-10-2022_04:50:19,./image/26-10-2022_04:50:10.png,0
26-10-2022_04:50:25,./image/26-10-2022_04:50:12.png,0
26-10-2022_04:50:40,./image/26-10-2022_04:50:35.png,0
26-10-2022_04:50:45,./image/26-10-2022_04:50:36.png,0
26-10-2022_04:50:56,./image/26-10-2022_04:50:51.png,0
26-10-2022_04:51:06,./image/26-10-2022_04:51:01.png,0
26-10-2022_04:51:16,./image/26-10-2022_04:51:12.png,0
26-10-2022_04:51:22,./image/26-10-2022_04:51:13.png,0
26-10-2022_04:51:28,./image/26-10-2022_04:51:14.png,0
26-10-2022_04:51:34,./image/26-10-2022_04:51:16.png,0
26-10-2022_04:51:41,./image/26-10-2022_04:51:17.png,0
26-10-2022_04:51:47,./image/26-10-2022_04:51:18.png,0
